Title_URL,Image,Judul,Penulis,ISBN,Penerbit,Terbitan,Kategori,Deskripsi
https://www.bukukita.com/Buku-Novel/Teenlit/160958-Shea.html,https://www.bukukita.com/babacms/displaybuku/110958.jpg,Shea [Edisi TTD POSCARD+Special Gimmick],"
											Asri Aci										",9786024304560,Bentang Belia ,Februari - 2019,Teenlit,"
							DESCRIPTION
							""Kamu adalah potongan nada yang akan menyempurnakan musikku""***Dia yang selalu hadir, belum tentu akan bersama denganmu selamanya, bisa saja dia menemanimu karena ia sedang kesepian.Dia yang selalu peduli, belum tentu bersungguh-sungguh mencintaimu, bisa saja dia melakukan  hal itu ke banyak orang dan kamu adalah salah satu dari orang itu.Dia yang selalu mendengarkan keluh kesahmu, bukan berati dia yang mengerti semua tentang kamu, bisa saja dia melakukan itu hanya karena dia kasihan padamu.Ya, karena semua yang dia lakukan bisa saja dia tidak ada perasaan apapun padamu, jadi jangan terlalu cepat menyimpulkan dia menyukaimu hanya karena dia bersikap baik padamu.-Shea Kanaka ArchandraTENTANG PENULISAci lahir pada 13 Maret di Cianjur. Sekarang cewek yang selalu aktif dan suka begadang ini sedang kuliah di Cimahi, Bandung. Aci suka segala hal yang berbau K-Pop, baik drama atau pun musiknya (Boy group / Girl Grup) terutama EXO, dan NCT. Bias atau idolanya adalah Sehun dan Taeyong. Selain gemar menulis, Aci juga suka belajar akuntansi, menonton film, membaca novel, jalan-jalan, dan hal-hal menyenangkan lainnya.Penyuka cokelat ini dikenal oleh pembaca fiksi remaja di Wattpad dengan karya-karya yang telah diterbitkan, seperti Bad Boy VS Crazy Girl dan Melodylan. Perfect Couple adalah karya ketiganya yang diterbitkan Bentang Belia. Kamu bisa menyapa dan berkenalan dengan cewek yang nggak suka durian dan nggak suka disakiti ini di instagram @asriaci13 dan Wattpad @asriaci13.KeunggulanShea  merupakan salah satu naskah proyek Bentang Belia bersama 9 penulis Wattpad terpopuler  yang diwadahi dalam serial High School Series (HSS). Kesembilan seri HSS ini, termasuk Shea, berada dalam universe yang sama yaitu SMA Nusa Cendekia. Novel karya Asri Aci ini telah dibaca lebih dari  10,4 juta kali di Wattpad. Ceritanya yang penuh konflik rumit membuat pembaca benar-benar terbawa suasana.  
							
						"
https://www.bukukita.com/Buku-Novel/Romance/160938-Kekasih-Impian.html,https://www.bukukita.com/babacms/displaybuku/110938.jpg,Kekasih Impian [Edisi TTD Penulis],"
											Wardah Maulina										",9786026714466,Falcon Publishing ,Februari - 2019,Romance,"
							DESCRIPTION
							Awalnya aku hanya menyukai satu unggahan foto di akun Instagram-mu. Dan kini aku menyukai semua tentangmu.Aku suka, betapa kau tak pernah mengumbar janji cinta layaknya banyak lelaki. Aku suka, betapa kau lebih banyak membuktikan bahwa raguku tentangmu tak beralasan.Aku suka, bahwa kau  adalah jodoh yang dijanjikan Tuhan untukku. Aku suka, dan bersyukur, karena kau adalah Natha-ku.
							
						"
https://www.bukukita.com/Buku-Novel/Romance/160886-Dealing-with-Mr.-Lawyer.html,https://www.bukukita.com/babacms/displaybuku/110886.jpg,Dealing with Mr. Lawyer [Bonus Edisi TTD],"
											Ria Pohan										",9786025290350,Namina Books ,Februari - 2019,Romance,"
							DESCRIPTION
							Seatap tapi tak sependapat!Hidup dengan makhluk berotak kelewat ribet dan mulut kelewat cerdas seperti Petrama Kuncoro membuat Resiana Cristaya harus memutar otaknya yang tak seberapa untuk bisa mengimbangi keruwetan Petra. Bahkan tak jarang Rere harus jungkir balik menghadapi segala polah pria itu yang bagi Rere luar biasa mencengangkan. Tapi bukan Rere namanya jika tak bisa membuat seorang Petrama menyerah kalah dalam pertempuran rumah tangga mereka.TESTIMONI PEMBACAIntinya Rere-Petromaks itu candu. Sekali baca bikin ketagihan. Bikin perut mulas karena ketawa. Bikin kesal karena tingkah absurd mereka berdua. Dan bikin make up luntur di part-part akhir. Kalo mau baca Rere-Petromaks itu harus disiapkan obat sakit perut, stok sabar yang banyak, sama bedak. Tema ini sudah banyak banget diangkat di cerita WP, tapi yang bisa bikin orang mengakak sampai menangis cuma mereka. 🤣🤣 -@phararel-Cerita tentang perjodohan banyak, tapi yang bikin gereget, baper, sampai senyum-senyum cuma Rere-Petromaks saja. Pokoknya wajib baca karena bukan hanya tentang pernikahan saja tapi juga tentang hubungan antarsaudara serta ayah dengan putrinya. -@Mega M Sari-Ya Allah, mewek benaran sumpah. Ceritanya bagus, kocaknya dapat, mellow-nya juga dapat. Terus kisah Rere sama Sultan Abdullah juga menyentuh banget. Sebal sih sama Petra yang enggak tegas sama perasaannya. Bikin yang kayak gini lagi dong, Kak. -@callmeunie-
							
						"
https://www.bukukita.com/Buku-Novel/Fiksi/160896-Rahasia-Salinem-Edisi-TTD-Penulis.html,https://www.bukukita.com/babacms/displaybuku/110896.jpg,Rahasia Salinem Edisi TTD Penulis,"
											Wisnu Suryaning Adji/Briliant Yotenega										",9786239020903,Storial Publishing ,Februari - 2019,Fiksi,"
							DESCRIPTION
							Salinem, seorang perempuan yang melepaskan segalanya demi cinta yang tak biasa. Ia adalah seorang abdi dalem, seorang perempuan yang mengabdikan hidupnya untuk mengurusi kebutuhan keluarga keraton. Sepanjang hidup Salinem yang merentang hampir satu abad lamanya, sejak 1923 hingga 2013, latar ketika cerita sebenarnya dimulai, ia bergelut dengan serangkaian peristiwa kelam. Namun, barulah saat menjelang kematiannya, misteri hidup Salinem yang sesungguhnya terkuak. Misteri yang tidak hanya menggoyahkan keutuhan sebuah keluarga keturunan bangsawan, tapi juga mengungkap peran penting seorang jelata sebagai baut kecil yang mempertahankan keutuhannya selama hampir 100 tahun. Novel Terbaik Pilihan Pembaca Storial ini akan mampu membuatmu menemukan arti cinta sesungguhnya. Jangan lewatkan!Profil penulis:Wisnu Suryaning AdjiMulai menulis serius sejak awal 2016. Selain pernah menjuarai beberapa kompetisi menulis cerpen, karyanya sudah terbit di media seperti Harian Kompas, Majalah Femina, Majalah Esquire Indonesia, dan sebagainya. Pada 2018, cerpen karya Wisnu berhasil masuk sebagai Cerpen Pilihan Kompas 2017. Saat ini menjadi Senior Editor untuk Storial.co.Brilliant YotenegaKarena kecintaannya kepada buku dan menulis, ia lebih senang disebut pekerja seni daripada pebisnis. Mendirikan nulisbuku.com [1], sebuah pionir layanan self publishing online di Indonesia pada tahun 2010 dan Storial.co pada tahun 2015.- Writers' social channels:Dapat dikontak melalui Surel: buku.maswis@gmail.com; Twitter danInstagram: @_MasWis; dan Steller: @MasWisTwitter dan Instagram: @byotenega
							
						"
https://www.bukukita.com/Buku-Novel/Romance/160873-Nepenthe.html,https://www.bukukita.com/babacms/displaybuku/110873.jpg,Nepenthe [Bonus Edisi TTD+gimmick] (Promo Best Book),"
											Yustika M										",9786022081739,Gradien Mediatama ,Februari - 2019,Romance,"
							DESCRIPTION
							Aku piker mencintaimu perihal mudah, bagaimana perasaanmu terhadapku itu biar menjadi urusanmu. Namun, ternyata memang tak semudah itu. Ada banyak harapan yang aku inginkan. Salah satunya kamu membalas perasaanku.Apa mencintaimu memang harus sesakit ini?
							
						"
https://www.bukukita.com/Biografi-dan-Memoar/Biografi/160874-Wanna-One-:-Power-Of-Our-Destiny.html,https://www.bukukita.com/babacms/displaybuku/110874.jpg,Wanna One : Power Of Our Destiny (Promo Best Book),"
											Mughniy Putri										",9786025199370,Moka ,Februari - 2019,Biografi,"
							DESCRIPTION
							Unofficial Tribute Book : Wanna One ""Power Of Our Destiny"", merupakan sebuah buku persembahan dari semua winnable untuk wanna one. Biarpun, kini wanna one sudah berpisah dan berjalan di jalannya masing-masing, tetapi winnable akan selalu bersama dan tetap bersatu.Sebagai rasa cinta dari wannable, maka buku ini terlahir. Sebuah buku akan mengenang kembali perjalanan wanna one dari awal hingga ke titik akhi. Buku ini juga akan mempersembahkan banyak gambar berwarna di dalamnya, agar para winnable bisa melepas rasa rindu terhadap semua member. Selain itu, di dalam buku ini juga terdapat ""11 surat istimewa"" dari winnable Indonesia untuk wanna oneSeperti pada album terakhir wanna one,""power of destiny"" yang bercerita tentang takdir dari member semata, karena ini adalah takdir milik kita bersama, wanna one dan wannable.
							
						"
https://www.bukukita.com/Agama/Islam/160788-Markesot-Belajar-Ngaji.html,https://www.bukukita.com/babacms/displaybuku/110788.jpg,Markesot Belajar Ngaji (Daur V),"
											EMHA AINUN NADJIB										",9786022915164,Bentang Pustaka ,Februari - 2019,Islam,"
							DESCRIPTION
							SinopsisBenda, jasad, dan segala yang kasatmata pun, tak sanggup aku jangkau biar hanya seserpih. Iqra'-ku buntu.Manusia menyepakati satuan-satuan. Namun, ilmu dan pengetahuan tak akan pernah menjangkau ujung ruang dan waktu yang pemahamannya manusia rekrut melalui satuan-satuan. Manusia dikurung di dalam penjara bernama cakrawala, angkasa, tak terhingga. Manusia memprasangkai tata surya, galaksi, misteri alam semesta. Mereka kemudian diganggu oleh probabilitas bahwa jumlah alam semesta--yang satu saja pun tak terjangkau--mustahil hanya satu. Bagaimana jika ternyata tak terhingga pula?Betapa kerdilnya aku. Setiap Iqra` mencerminkan kekerdilanku.***Melalui serial ""Daur"" ini, secara khusus Cak Nun ingin mengajak anak-cucunya dan kita semua untuk menyelami keluasaan dan kedalaman Al-Quran dalam bingkai kedekatan batin manusia kepada firman Allah yang luasnya tak terkira.
							
						"
https://www.bukukita.com/Agama/Islam/160789-Perempuan-Teduh-:-Menemukan-Kembali-Fitrah-Dirimu.html,https://www.bukukita.com/babacms/displaybuku/110789.jpg,Perempuan Teduh : Menemukan Kembali Fitrah Dirimu [Edisi TTD],"
											@Haruntsaqif										",9789790174153,QultumMedia ,Februari - 2019,Islam,"
							DESCRIPTION
							Perempuan diciptakan dengan berbagai keindahan. Ia mampu meneduhkan mata yang memandang dan menyejukkan hati yang gersang. Keteduhan adalah fitrah yang dianugerahkan oleh Allah kepada setiap perempuan.Tak sedikit orang mencari keteduhan dengan berbagai cara. Rela mengeluarkan uang dan menghabiskan waktu demi mendapatkan ketentraman. Hati- hati mereka seakan kerontang, tak ubahnya tanah tandus yang mendamba tetesan hujan. Mereka lupa kalau keteduhan sebenarnya dekat dengannya. Bersemayam dalam hati istrinya yang saleha.
							
						"
https://www.bukukita.com/Buku-Novel/Romance/160459-Jika-Kita-Tak-Pernah-Jatuh-Cinta.html,https://www.bukukita.com/babacms/displaybuku/110459.jpg,Jika Kita Tak Pernah Jatuh Cinta (Promo Best Book),"
											Alvi Syahrin										",9789797809348,GagasMedia ,Desember - 2018,Romance,"
							DESCRIPTION
							Jika kita tak pernah jatuh cinta, kita tak akan banyak belajar dari masa lalu. Bagaimana ia mengajari kita untuk tetap kuat ketika hati terserak.Kita tak akan menjadi tangguh. Jika kita tak pernah jatuh cinta, mungkinkah kita bisa lebih menghargai diri sendiri dengan melepaskan dia yang selalu menyakiti?Jika kita tak pernah jatuh cinta, akankah kita pernah merasa berharganya waktu bersama dengan seseorang yang kita cinta?Terkadang, cinta memang sakit dan rumit. Namun, bisa pula membuat bahagia dan senyum tidak ada habisnya. Keduanya bersimpangan, tetapi pasti kita rasakan.Jika Kita Tak Pernah Jatuh Cinta dituliskan untukmu yang pernah merasa terpuruk karena cinta, lalu bangkit lagi disebabkan hal yang sama.
							
						"
https://www.bukukita.com/Buku-Novel/Romance/160784-WHY?.html,https://www.bukukita.com/babacms/displaybuku/110784.jpg,WHY?,"
											Stephanie Budiarta										",9786025713828,Katadepan ,Februari - 2019,Romance,"
							DESCRIPTION
							""Kita pernah saling menemukan, sebelum akhirnya berlomba saling melepaskan.""Given Pratama, anak berandalan yang tidak naik kelas, kepandaiannya hanya membuat masalah. Gladys Alfeira, gadis cantik dengan prestasi gemilangmungkin hanya dialah satu-satunya orang yang menyadari sisi rapuh berandalan sekolahnya itu.  Dua orang dengan latar belakang berbeda itu menjalin kisah, saling jatuh cinta.Sampai akhirnya, Given begitu saja menjauh, melepaskan tangan, dan tak lagi pernah peduli.Kisah ini bukan sekadar tentang mereka yang tak sengaja berada dalam sebuah ikatan bernama ""cinta"". Juga tentang bagaimana dua manusia belajar untuk saling melepas, merelakan, menjauh, lalu saling meninggalkan.Ada saatnya kau harus percaya cinta bisa mengalahkan segalanya.Ada pula saatnya kau harus menyerah dan sadar bahwa cinta kadang tak berada di tempat semestinyaWhy? adalah naskah milih Stephanie Budiarta yang ditulis di Wattpad dengan akun @Stephn_. Sudah dibaca lebih dari 18 juta kali dan divote oleh sembilan ratus ribu pembaca. Kali ini, bersama KataDepan, Why? terbit dalam versi cetak untuk mengingatkanmu bahwa meski cinta memang tak semanis dalam cerita-cerita, dia selalu layak diperjuangkan.
							
						"
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Pengembangan-Diri/160780-Turn-Right:-Perjalanan-Menuju-Karier-Penuh-Makna.html,https://www.bukukita.com/babacms/displaybuku/110780.jpg,Turn Right: Perjalanan Menuju Karier Penuh Makna ,"
											Inez Natalia										",9786023857456,Noura Book Publising ,Februari - 2019,Pengembangan Diri,"DESCRIPTION




Buku ini cocok untuk dibaca oleh para anak muda yang sedang mencari jati diri dan merencanakan karier serta masa depan mereka.
- Alanda Kariza, Penulis Sophismata & Beats Apart

ight tidak memberikan solusi sok tahu, tapi pertanyaan-pertanyaan cerdas yang bisa membantu si pencari karir menemukan jawaban yang tepat untuk dirinya sendiri.
- Faye Alund, Co-Founder Kumpul dan Presiden Asosiasi Coworking Indonesia

...merupakan nasihat hebat yang perlu didengar lebih banyak anak muda.
- John A. Weiler, Penulis An Ordinary Dudes Guide to Meditation

Saya tidak bisa meletakkan buku ini ketika saya mulai membacanya. mengatakan hal yang kami takut katakan sebelumnya kepada orangtua, masyarakat, dan diri kita sendiri. Sangat kuat dan penting untuk dibaca.
- Fiona Ekaristi, Dosen, Community Developer

...pemikiran hebat dan penting untuk disuarakan,
- Natalie Sprite, Penulis Grace Notes

Buku ini spesial, membuat saya terus membalikkan buku ke halaman berikutnya.
- Ali Zaenal, CEO, Co-Founder Im On My Way

Dilengkapi storytelling, fasilitasi, dan workbook, memberikan pengalaman lebih dari sekadar membaca buku.
- Victor Lesniewski, COO Khethworks

Inez telah berbicara untuk ribuan orang muda di banyak negara berbeda, mendirikan program fasilitasi, dan kini menuliskannya. Dia tidak hanya berbicara, tetapi memberi contoh melalui ceritanya.
- Sandro Rayhansyah, Instruktur, Precena Strategic Partner

***

Inez Natalia adalah seorang fasilitator karier, penulis, dan pembelajar seumur hidup. Dalam kesehariannya sebagai Learning Experience Designer, Inez merancang berbagai program belajar efektif online yang menjawab kebutuhan nyata dunia masa kini dan fokus terhadap pengembangan diri yang tak berkesudahan. Ia juga merupakan salah satu pendiri The Intersection Project.

Bagi ribuan profesional muda di lebih dari lima belas negara, Inez telah memfasilitasi workshop, konferensi internasional, dan konsultasi privat di area penemuan-diri, pengembangan kepemimpinan, team-building, dan perencanaan karier.

Ia memiliki antusiasme besar dalam topik purposeful career (karier penuh makna), interfaith dialogue (interaksi lintas kepercayaan), dan conscious parenting (parenting dengan kesadaran).

Buku pertamanya: Turn Right: A Journey to Purposeful Careers menjadi #1 Best Seller di Amazon dalam kategori Business-Vocational Guidance dan Self Help-Journal Writing pada minggu pertama setelah peluncuran.

Inez beralamat di bumi dan memiliki dunia sebagai arena belajar dan bertualang. Namun di mana pun ia berada, hatinya senantiasa ingin berkontribusi bagi Indonesia.

Sukses dalam berkarier bisa diasah dengan memiliki mental baja dan terus-menerus berusaha menjadi individual dan profesional yang lebih baik. Namun, sebelumnya penting untuk mengenali diri sendiri dan melakukan pemenuhan diri dengan alasan dan tujuan berkarier agar kesuksesan terasa lebih 'manis'. Lewat buku yang menarik ini, Inez membantu kita meraih hal tersebut.
-  Yendi Amalia, CEO Wordsmith Group

Saya pertama ""mengenal"" Inez melalui The Intersection Project, di mana kami sempat hendak menyelenggarakan lokakarya kepenulisan bersama. Membaca Turn Right mengingatkan saya pada semangat Inez yang berapi-api. Buku ini cocok untuk dibaca oleh para anak muda yang sedang mencari jati diri dan merencanakan karier serta masa depan mereka. Selamat, Inez, untuk buku yang penting ini!
- Alanda Kariza, penulis Sophismata & Beats Apart
"
https://www.bukukita.com/Buku-Novel/Teenlit/160756-Ketua-Kelas-vs-Perusuh-Kelas.html,https://www.bukukita.com/babacms/displaybuku/110756.jpg,Ketua Kelas vs Perusuh Kelas [Bonus: Edisi TTD/standing karakter/secret chapter/Totebag],"
											Rainniya										",9786025406263,Loveable ,Februari - 2019,Teenlit,"
							DESCRIPTION
							Sinopsis""ALDIIII! LO MAU GUE SERET KE RUANG BK LAGI, YA!""""Aduh, jangan ke BK, dong. Gimana kalo ke pelaminan aja sama kamu?""""Dih, najis. Caper banget,  sih, lo. Capek banget gue lihat lo.""""Capek karena mikirin gue terus, ya?""Tara Zahra Kusmadi adalah cewek pintar yang menjadi ketua kelas di XI IPA 4. Hampir sebagian waktunya dicurahkan untuk mengatur kelasnya yang dikenal sebagai biang rusuh dari semua kelas di SMA Bina Bangsa. Belum lagi dirinya harus menghadapi rival di kelasnya, Aldi Tirta Bramasta yang juga dikenal rusuh, ganteng, sekaligus pintar.Segalak apa pun Tara kepada Aldi, Aldi semakin senang mengganggunya. Hingga pada suatu waktu, saat Tara bisa menerima keberadaan Aldi, justru Aldi menjauhinya. Seperti ada yang disembunyikan oleh Aldi dari Tara.Bagaimana Tara menghadapi kenyataan pahit kalau ada yang berubah dalam dirinya atas keberadaan Aldi? Apa yang membuat Aldi menjauhi Tara?""                                TENTANG PENULIS""Rainniya adalah nama penaku, sedangkan nama asli adalah Airin. Lahir di Medan, 29 April 1999. Hobi membaca dan menulis sejak SMP. Aktif di dunia Wattpad sejak tahun 2016. Seorang pecandu hujan dan pecinta drama Korea. Keep in touch with me onWattpad : rainniyaInstagram : airin.gweTwitter : airingwe
							
						"
